source,line,literal_or_template_fragment
src/pages/page08_full_pipeline.py,128,A stage is considered complete only when its evidence artifact exists; Streamlit charts consume those persisted outputs rather than fitting models inside analysis pages.
src/pages/page08_full_pipeline.py,129,"If a stage artifact is missing or stale, rerun the full pipeline from the sidebar upload/process control or command line."
src/pages/page08_full_pipeline.py,134,### Upload → Schema Gate → Full Processing
src/pages/page08_full_pipeline.py,136,Use **Sidebar → Data source → Upload & process a new dataset**. The Process button is enabled only when the blocking schema checks pass.
src/pages/page08_full_pipeline.py,140,"
        **Blocking checks before Process is enabled**
        - all 25 raw source fields are present (`job_category` is accepted as an alias for raw `AI Engineering`);
        - salary target and time fields are parseable and non-missing;
        - `posting_month` is between 1 and 12;
        - at least three monthly periods exist for temporal validation.

        **Warnings that do not block processing**
        - extra columns (ignored by the canonical contract);
        - duplicate rows / IDs;
        - hidden-missing text;
        - small sample size.

        A valid upload is saved under `runs/<run_id>/data/raw/`, then the *same* `run_pipeline()` executes Common Foundation, Branch A, Branch B, bundle serialization and integrated outputs. Baseline outputs are never overwritten.
        "
src/pages/page08_full_pipeline.py,157,New-data processing is isolated by run ID; the dashboard then switches its evidence root to that run.
src/pages/page08_full_pipeline.py,158,This preserves provenance and prevents one exploratory upload from silently replacing the baseline release.
src/pages/page08_full_pipeline.py,159,"After processing, review Page 1 onward because every data-dependent conclusion—including selected K and best salary model—may change."
src/pages/page08_full_pipeline.py,160,info
src/pages/page08_full_pipeline.py,164,### Reproducibility & provenance
src/pages/page08_full_pipeline.py,180,### Scientific-use boundary
src/pages/page08_full_pipeline.py,182,"The source dataset may contain strong logical/synthetic artifacts. This project demonstrates data-quality-first ML systems design, segmentation and temporal regression; it does not establish causal real-world salary economics."
src/pages/page08_full_pipeline.py,187,The hash and run workspace make it possible to trace dashboard evidence back to the exact input file and environment version.
src/pages/page08_full_pipeline.py,188,Keep the run summary and artifact bundle together when sharing or grading the project.
src/pages/page08_full_pipeline.py,189,info
src/pages/page08_full_pipeline.py,25,Run ID
src/pages/page08_full_pipeline.py,26,Raw shape
src/pages/page08_full_pipeline.py,27,Basic-clean shape
src/pages/page08_full_pipeline.py,28,Segmentation
src/pages/page08_full_pipeline.py,29,Best salary model
src/pages/page08_full_pipeline.py,84,Official segmentation: 
src/pages/page08_full_pipeline.py,84, K=
src/pages/page08_full_pipeline.py,84,", silhouette "
src/pages/page08_full_pipeline.py,84,", stability ARI "
src/pages/page08_full_pipeline.py,84,", minimum cluster share "
src/pages/page08_full_pipeline.py,84,.
src/pages/page08_full_pipeline.py,99, wins expanding temporal CV at 
src/pages/page08_full_pipeline.py,99, mean MAE. Frozen locked-test performance is MAE 
src/pages/page08_full_pipeline.py,99,", RMSE "
src/pages/page08_full_pipeline.py,99,", R² "
src/pages/page08_full_pipeline.py,99,.
src/pages/page08_full_pipeline.py,108,order
src/pages/page08_full_pipeline.py,110,status
src/pages/page08_full_pipeline.py,112,stage
src/pages/page08_full_pipeline.py,113,Pipeline Stage Completion
src/pages/page08_full_pipeline.py,116,inside
src/pages/page08_full_pipeline.py,118,stretch
src/pages/page08_full_pipeline.py,120,p8_artifact_stage
src/pages/page08_full_pipeline.py,127,/
src/pages/page08_full_pipeline.py,127, workflow checkpoints are marked PASS in the active run.
src/pages/page08_full_pipeline.py,130,success
src/pages/page08_full_pipeline.py,130,error
src/pages/page08_full_pipeline.py,138,required_column
src/pages/page08_full_pipeline.py,139,stretch
src/pages/page08_full_pipeline.py,186,Run source SHA-256 starts with 
src/pages/page08_full_pipeline.py,186,… and was created 
src/pages/page08_full_pipeline.py,186,.
src/pages/page08_full_pipeline.py,25,run_id
src/pages/page08_full_pipeline.py,26, × 
src/pages/page08_full_pipeline.py,27, × 
src/pages/page08_full_pipeline.py,28, K=
src/pages/page08_full_pipeline.py,29,best_model
src/pages/page08_full_pipeline.py,34,","
src/pages/page08_full_pipeline.py,34,algorithm
src/pages/page08_full_pipeline.py,34,k
src/pages/page08_full_pipeline.py,34,silhouette
src/pages/page08_full_pipeline.py,34,.3f
src/pages/page08_full_pipeline.py,34,best_model
src/pages/page08_full_pipeline.py,55,Integrated AI Job Market Segmentation + Salary Prediction Pipeline
src/pages/page08_full_pipeline.py,56,stretch
src/pages/page08_full_pipeline.py,80,Branch A — AI Job Market Segmentation
src/pages/page08_full_pipeline.py,80,stretch
src/pages/page08_full_pipeline.py,93,Branch B — Salary Prediction
src/pages/page08_full_pipeline.py,93,stretch
src/pages/page08_full_pipeline.py,94,04_model_comparison/model_comparison.csv
src/pages/page08_full_pipeline.py,111,stage
src/pages/page08_full_pipeline.py,111,artifact
src/pages/page08_full_pipeline.py,34,raw_shape
src/pages/page08_full_pipeline.py,84,selected_algorithm
src/pages/page08_full_pipeline.py,84,selected_k
src/pages/page08_full_pipeline.py,84,selected_silhouette
src/pages/page08_full_pipeline.py,84,.3f
src/pages/page08_full_pipeline.py,84,selected_stability_ari
src/pages/page08_full_pipeline.py,84,.3f
src/pages/page08_full_pipeline.py,84,selected_min_cluster_share
src/pages/page08_full_pipeline.py,84,.1%
src/pages/page08_full_pipeline.py,99,R2
src/pages/page08_full_pipeline.py,99,.3f
src/pages/page08_full_pipeline.py,124,PASS
src/pages/page08_full_pipeline.py,169,source_file
src/pages/page08_full_pipeline.py,170,source_sha256
src/pages/page08_full_pipeline.py,171,workspace_root
src/pages/page08_full_pipeline.py,172,created_utc
src/pages/page08_full_pipeline.py,173,python
src/pages/page08_full_pipeline.py,174,pandas
src/pages/page08_full_pipeline.py,175,numpy
src/pages/page08_full_pipeline.py,176,scikit_learn
src/pages/page08_full_pipeline.py,186,created_utc
src/pages/page08_full_pipeline.py,28,algorithm
src/pages/page08_full_pipeline.py,28,k
src/pages/page08_full_pipeline.py,99,MAE
src/pages/page08_full_pipeline.py,99,RMSE
src/pages/page08_full_pipeline.py,186,source_sha256
src/pages/page08_full_pipeline.py,26,raw_shape
src/pages/page08_full_pipeline.py,26,raw_shape
src/pages/page08_full_pipeline.py,27,clean_shape
src/pages/page08_full_pipeline.py,27,clean_shape
src/pages/training_validation_presentation.py,22,^tv-[0-9a-f]{32}$
src/pages/training_validation_presentation.py,23,^\d{4}-\d{2}-\d{2}T\d{2}:\d{2}:\d{2}(?:\.\d+)?Z$
src/pages/training_validation_presentation.py,29,Dummy Median
src/pages/training_validation_presentation.py,30,Linear Regression
src/pages/training_validation_presentation.py,31,Ridge Regression
src/pages/training_validation_presentation.py,32,Random Forest
src/pages/training_validation_presentation.py,33,Gradient Boosting
src/pages/training_validation_presentation.py,35,final_full
src/pages/training_validation_presentation.py,35,final_top2
src/pages/training_validation_presentation.py,41,available
src/pages/training_validation_presentation.py,42,reason_code
src/pages/training_validation_presentation.py,43,message
src/pages/training_validation_presentation.py,44,invalid_candidate_count
src/pages/training_validation_presentation.py,45,invalid_candidates
src/pages/training_validation_presentation.py,46,inspect_command
src/pages/training_validation_presentation.py,50,next_action
src/pages/training_validation_presentation.py,54,fallback_used
src/pages/training_validation_presentation.py,47,.venv/bin/python training_validation.py inspect --workspace . --policy config/training_validation.json
src/pages/training_validation_presentation.py,51,Obtain eligible future prepared data and exact partition/exposure approval before an offline run.
src/pages/training_validation_presentation.py,130,available
src/pages/training_validation_presentation.py,131,run_id
src/pages/training_validation_presentation.py,132,generated_at
src/pages/training_validation_presentation.py,133,manifest
src/pages/training_validation_presentation.py,134,manifest_path
src/pages/training_validation_presentation.py,135,manifest_sha256
src/pages/training_validation_presentation.py,136,invalid_candidate_count
src/pages/training_validation_presentation.py,137,invalid_candidates
src/pages/training_validation_presentation.py,138,fallback_used
src/pages/training_validation_presentation.py,175,record_kind
src/pages/training_validation_presentation.py,176,stage
src/pages/training_validation_presentation.py,177,step
src/pages/training_validation_presentation.py,178,source_file
src/pages/training_validation_presentation.py,179,evidence_ref
src/pages/training_validation_presentation.py,175,evidence_derived
src/pages/training_validation_presentation.py,355,final_variants
src/pages/training_validation_presentation.py,467,sequence
src/pages/training_validation_presentation.py,476,manifest
src/pages/training_validation_presentation.py,478,partition_declaration.json
src/pages/training_validation_presentation.py,479,partition_membership.csv
src/pages/training_validation_presentation.py,480,fold_summary.csv
src/pages/training_validation_presentation.py,481,monthly_row_counts.csv
src/pages/training_validation_presentation.py,482,candidate_summary.csv
src/pages/training_validation_presentation.py,483,candidate_fold_metrics.csv
src/pages/training_validation_presentation.py,484,fit_diagnostics.csv
src/pages/training_validation_presentation.py,485,runtime_summary.csv
src/pages/training_validation_presentation.py,486,performance_comparison.csv
src/pages/training_validation_presentation.py,487,accuracy_runtime_tradeoff.csv
src/pages/training_validation_presentation.py,488,family_selection.json
src/pages/training_validation_presentation.py,489,model_conclusions.json
src/pages/training_validation_presentation.py,490,tuning_trials.csv
src/pages/training_validation_presentation.py,491,tuning_summary.json
src/pages/training_validation_presentation.py,492,variant_fold_metrics.csv
src/pages/training_validation_presentation.py,493,evaluation_declaration.json
src/pages/training_validation_presentation.py,494,holdout_metrics.csv
src/pages/training_validation_presentation.py,495,holdout_predictions.csv
src/pages/training_validation_presentation.py,496,encoded_importance.csv
src/pages/training_validation_presentation.py,497,permutation_importance.csv
src/pages/training_validation_presentation.py,498,subgroup_metrics.csv
src/pages/training_validation_presentation.py,499,uncertainty.json
src/pages/training_validation_presentation.py,500,operational_assessment.json
src/pages/training_validation_presentation.py,501,conclusion.json
src/pages/training_validation_presentation.py,502,agent_summary.json
src/pages/training_validation_presentation.py,503,ui_summary.json
src/pages/training_validation_presentation.py,515,partition_membership.csv
src/pages/training_validation_presentation.py,518,TRAIN
src/pages/training_validation_presentation.py,518,EVALUATION_HOLDOUT
src/pages/training_validation_presentation.py,518,INFERENCE_RESERVE
src/pages/training_validation_presentation.py,527,monthly_row_counts.csv
src/pages/training_validation_presentation.py,532,fold_summary.csv
src/pages/training_validation_presentation.py,549,candidate_summary.csv
src/pages/training_validation_presentation.py,552,candidate_fold_metrics.csv
src/pages/training_validation_presentation.py,558,variant_fold_metrics.csv
src/pages/training_validation_presentation.py,566,holdout_metrics.csv
src/pages/training_validation_presentation.py,664,model
src/pages/training_validation_presentation.py,667,page04
src/pages/training_validation_presentation.py,682,page05
src/pages/training_validation_presentation.py,696,transcript
src/pages/training_validation_presentation.py,697,transcript_preview
src/pages/training_validation_presentation.py,698,raw_log_preview
src/pages/training_validation_presentation.py,699,event_preview
